0.2622,-0.1321994,0.01819659,-0.1793241,-0.06714556
0.2663667,-0.1319376,0.01825232,-0.1865065,-0.0630325
0.2705333,-0.1310828,0.01787539,-0.1914537,-0.0577336
0.2747,-0.1306364,0.01782839,-0.1971753,-0.05330664
0.2788667,-0.1311588,0.01784964,-0.201889,-0.04828777
0.2830333,-0.1314615,0.0186054,-0.2065646,-0.04324055
0.2872,-0.1327683,0.01825981,-0.2108998,-0.03837287
0.2913667,-0.1310889,0.01594049,-0.2156977,-0.03294525
0.2955333,-0.1312144,0.01518704,-0.2200197,-0.02796128
0.2997,-0.1332143,0.01621301,-0.2221951,-0.02251088
0.3038667,-0.1309893,0.01364854,-0.2273833,-0.01803081
0.3080333,-0.1296371,0.01167574,-0.227924,-0.01165063
0.3122,-0.1316025,0.007884059,-0.2309731,-0.006255156
0.3163667,-0.132184,0.007198655,-0.2330572,-0.000562012
0.3205333,-0.1308374,0.00478634,-0.2332222,0.004641119
0.3247,-0.1325389,0.001036171,-0.2326312,0.009088688
0.3288667,-0.1313382,-0.001728664,-0.2334689,0.01358759
0.3330333,-0.1324211,-0.005328575,-0.2304528,0.01673412
0.3372,-0.1318527,-0.008349848,-0.2305794,0.02224628
0.3413667,-0.1319427,-0.01195894,-0.2275568,0.02642873
0.3455333,-0.1329215,-0.01319882,-0.2244235,0.02999486
0.3497,-0.1310489,-0.01825799,-0.2203895,0.03269613
0.3538667,-0.1303555,-0.0221105,-0.2163898,0.03642064
0.3580333,-0.1299725,-0.02578342,-0.2117647,0.03880497
0.3622,-0.1285082,-0.02952628,-0.207208,0.0405748
0.3662667,-0.1284845,-0.03168183,-0.2017532,0.04143365
0.3703333,-0.1277079,-0.03549331,-0.1967482,0.04168899
0.3746,-0.1252277,-0.03966389,-0.1907507,0.04180099
0.3787667,-0.1240736,-0.04395776,-0.1847211,0.04035256
0.3829333,-0.1226187,-0.04886292,-0.1785664,0.0407303
0.3871,-0.1212488,-0.05300521,-0.1727436,0.04007912
0.3912667,-0.1196658,-0.05677624,-0.1658776,0.03853248
0.3954333,-0.1175825,-0.06052276,-0.1594076,0.0369876
0.3996,-0.1172228,-0.06463459,-0.1527713,0.03400803
0.4037667,-0.1148922,-0.0695987,-0.1455183,0.03119515
0.4079333,-0.1116628,-0.07324777,-0.1380749,0.02934904
0.4121,-0.1060366,-0.07479516,-0.1307946,0.02615015
0.4162667,-0.1066478,-0.08199656,-0.1243838,0.02178309
0.4204333,-0.1008839,-0.08386243,-0.1170932,0.01803092
0.4246,-0.09936685,-0.09000798,-0.1101675,0.01447958
0.4287667,-0.09568798,-0.09432593,-0.1031483,0.01069166
0.4329333,-0.09051148,-0.09532221,-0.09625674,0.006518532
0.4371,-0.08608407,-0.0994363,-0.08992553,0.002342967
0.4412667,-0.08095109,-0.1051502,-0.08268856,-0.001317379
0.4454333,-0.0760367,-0.1078931,-0.07548085,-0.004747877
0.4496,-0.07223248,-0.1129139,-0.06928731,-0.008822531
0.4537667,-0.06640682,-0.1159182,-0.06283369,-0.01259148
0.4579333,-0.05995371,-0.118283,-0.0553845,-0.01521572
0.4621,-0.0542658,-0.1215423,-0.04901832,-0.01823615
0.4661667,-0.04788381,-0.1244898,-0.04188092,-0.02003567
0.4702333,-0.04092541,-0.1259004,-0.03557028,-0.02296953
0.4745,-0.03446104,-0.1274592,-0.02894938,-0.02534881
0.4786667,-0.02783725,-0.1297916,-0.02285982,-0.02723408
0.4828333,-0.02038198,-0.1305309,-0.01570248,-0.02739434
0.487,-0.01344023,-0.1324881,-0.01064321,-0.02735197
0.4911667,-0.006004401,-0.1333969,-0.002815174,-0.02914579
0.4953333,0.000899865,-0.133221,0.005445769,-0.02839762
0.4995,0.008098066,-0.1334744,0.01162274,-0.02817401
0.5036667,0.01550045,-0.1321963,0.01752599,-0.02800123
0.5078333,0.02293193,-0.1313001,0.02426855,-0.02703683
0.512,0.03022909,-0.1301633,0.03113601,-0.02615062
0.5161667,0.03771121,-0.1274485,0.03698703,-0.02449555
0.5203333,0.04413466,-0.1268206,0.04451765,-0.02299282
0.5245,0.04941742,-0.123601,0.05101821,-0.02098087
0.5286667,0.05602638,-0.1209389,0.05812721,-0.01867921
0.5328333,0.0613452,-0.1179562,0.06517604,-0.01653408
0.537,0.06693883,-0.1137978,0.07139618,-0.01304126
0.5411667,0.071283,-0.1097031,0.07851669,-0.01059149
0.5453333,0.07611108,-0.1059935,0.08575458,-0.007931748
0.5495,0.08203023,-0.1046293,0.09219615,-0.004635685
0.5536667,0.08505497,-0.09827287,0.09866525,-0.001288525
0.5578333,0.08932479,-0.09592178,0.1055794,0.001782008
0.562,0.09347522,-0.09194559,0.1120998,0.004868697
0.5661667,0.09671822,-0.08685468,0.1189422,0.007878555
0.5703333,0.1006096,-0.082939,0.1254099,0.01071215
0.5745,0.1054583,-0.08038722,0.1321515,0.01331078
0.5786667,0.1086984,-0.07560958,0.1389015,0.01574863
0.5827333,0.108671,-0.07085271,0.145386,0.01871078
0.5868,0.115033,-0.06838199,0.1515357,0.0207779
0.5910667,0.1171699,-0.06403664,0.1581523,0.02183028
0.5952333,0.1188198,-0.05928542,0.1644708,0.02292599
0.5994,0.1186499,-0.05745648,0.1708938,0.02343664
0.6035667,0.1221949,-0.05308357,0.1770718,0.02401746
0.6077333,0.1240199,-0.04709173,0.183161,0.02487046
0.6119,0.125596,-0.04329434,0.1891175,0.0249041
0.6160667,0.1250131,-0.04103893,0.1950636,0.02455602
0.6202333,0.1280098,-0.03523735,0.2004649,0.0235736
0.6244,0.1274002,-0.03380655,0.205829,0.02209779
0.6285667,0.1308284,-0.02875644,0.2107575,0.01992134
0.6327333,0.131613,-0.02506046,0.2149282,0.01749317
0.6369,0.1307337,-0.01977836,0.219219,0.01411877
0.6410667,0.1324836,-0.01694983,0.2226422,0.01052289
0.6452333,0.1332093,-0.013932,0.2257839,0.005840141
0.6494,0.131668,-0.008822792,0.2277143,0.001212421
0.6535667,0.1333086,-0.007898926,0.2288444,-0.00308702
0.6577333,0.1334473,-0.004698876,0.2289862,-0.007786386
0.6619,0.1332274,0.000641433,0.2287567,-0.01216532
0.6660667,0.1337667,0.002374791,0.2281682,-0.01744278
0.6702333,0.1336381,0.00568931,0.2268664,-0.02243858
0.6744,0.1318801,0.008942023,0.2249894,-0.02761183
0.6785667,0.1334583,0.009857565,0.2226732,-0.03255523
0.6826333,0.1325845,0.009623712,0.2203869,-0.03715207
0.6867,0.1324727,0.01153573,0.2169415,-0.04220982
0.6909556,0.1322573,0.01270675,0.2128505,-0.04731587
0.6952111,0.1316384,0.01322056,0.2084417,-0.0522101
0.6992778,0.1315974,0.01843612,0.2033085,-0.05677377
0.7033444,0.1312373,0.01920356,0.198008,-0.06127003
0.7076111,0.1312753,0.01961607,0.1921427,-0.06550301
0.7117778,0.1312038,0.01976843,0.1846803,-0.0679081
0.7159444,0.1317334,0.01956669,0.1786411,-0.07265228
0.7201111,0.1316523,0.01920407,0.1720467,-0.07516103
0.7242778,0.1322273,0.01524013,0.1653675,-0.07951748
0.7284444,0.1311983,0.01668545,0.1595591,-0.08326477
0.7326111,0.1316386,0.01551752,0.1527482,-0.08692267
0.7367778,0.1315671,0.01408868,0.145437,-0.08866306
0.7409444,0.1318017,0.01210262,0.1384851,-0.09196992
0.7451111,0.1319283,0.009987055,0.1315287,-0.09396481
0.7492778,0.1317735,0.007633591,0.1240213,-0.09629001
0.7534444,0.1316636,0.004034768,0.1174124,-0.09810465
0.7576111,0.1316032,0.001859831,0.1106573,-0.1015814
0.7617778,0.1322666,-0.001453532,0.1036059,-0.1009148
0.7659444,0.1317649,-0.004971761,0.09715113,-0.1047318
0.7701111,0.1314948,-0.01053647,0.09029819,-0.1063053
0.7742778,0.1316579,-0.01532864,0.0836141,-0.1075232
0.7784444,0.13073,-0.01729719,0.07741443,-0.1066071
0.7826111,0.1294063,-0.02212617,0.07022811,-0.1093379
0.7867778,0.1284051,-0.02691427,0.06463999,-0.1105886
0.7909444,0.1275328,-0.03149119,0.05861018,-0.1113188
0.7951111,0.12683,-0.03817589,0.0536018,-0.1119888
0.7992778,0.1238703,-0.04239887,0.04724693,-0.1111024
0.8034444,0.1213384,-0.04781453,0.04096765,-0.1123132
0.8076111,0.1186972,-0.05261306,0.0364055,-0.1155356
0.8117778,0.1174896,-0.05896206,0.03136298,-0.1165856
0.8159444,0.1153669,-0.06419876,0.02604448,-0.1155401
0.8201111,0.1116076,-0.06876501,0.02009625,-0.1172521
0.8242778,0.1075866,-0.07456254,0.01489309,-0.1189274
0.8284444,0.1038574,-0.07996912,0.009608739,-0.1209584
0.8325,0.1006381,-0.08508477,0.004377112,-0.1233529
0.8366667,0.09567666,-0.09038393,-0.001974364,-0.1258491
0.8408333,0.09081577,-0.09538687,-0.007318193,-0.128566
0.845,0.08526025,-0.1000414,-0.01312271,-0.1314432
0.8491667,0.07943148,-0.104199,-0.01921176,-0.1339652
0.8533333,0.07434497,-0.1088688,-0.02507146,-0.1378
0.8575,0.06704734,-0.1123781,-0.03139594,-0.1420753
0.8616667,0.06176834,-0.1176787,-0.03736185,-0.1459746
0.8658333,0.05495219,-0.1208465,-0.04442616,-0.1497802
0.87,0.04943815,-0.1246752,-0.05076974,-0.1541091
0.8741667,0.04137024,-0.1252815,-0.05729526,-0.1592331
0.8783333,0.03499793,-0.1282512,-0.0639927,-0.1627459
0.8825,0.0267204,-0.1303891,-0.0706118,-0.1677034
0.8866667,0.01957664,-0.1304435,-0.07603283,-0.1729563
0.8908333,0.01153269,-0.1328962,-0.08222487,-0.178062
0.895,0.00373859,-0.1312988,-0.08770495,-0.1825792
0.8991667,-0.004331795,-0.1313752,-0.09265845,-0.1874567
0.9033333,-0.01283011,-0.1313331,-0.09681164,-0.1912945
0.9075,-0.02086527,-0.1295171,-0.1005656,-0.1966037
0.9116667,-0.02948399,-0.128081,-0.1023425,-0.1997291
0.9158333,-0.03875095,-0.1266227,-0.1060604,-0.202759
0.92,-0.04663381,-0.1249219,-0.1040883,-0.2045431
0.9241667,-0.0546941,-0.1206587,-0.1075091,-0.2058908
0.9283333,-0.06131126,-0.1155481,-0.1065624,-0.2058634
0.9325,-0.07026901,-0.112622,-0.1054068,-0.2046283
0.9366667,-0.07537388,-0.1065357,-0.1034932,-0.2030965
0.9408333,-0.08248545,-0.1018348,-0.09956286,-0.1996362
0.945,-0.08827739,-0.09700068,-0.09589166,-0.1965549
0.9490667,-0.09295153,-0.09134592,-0.09530669,-0.190966
0.9531333,-0.09858638,-0.08611256,-0.09364183,-0.1856405
0.9574,-0.102498,-0.0819061,-0.09197453,-0.1796366
0.9615667,-0.1096855,-0.07682413,-0.08854733,-0.1742137
0.9657333,-0.109647,-0.07001779,-0.08700982,-0.167709
0.9699,-0.1150144,-0.06539796,-0.08481257,-0.1620157
0.9740667,-0.1176934,-0.05954553,-0.08338745,-0.1560668
0.9782333,-0.1198908,-0.05401567,-0.08119658,-0.1490825
0.9824,-0.1230707,-0.05046702,-0.08021109,-0.1420693
0.9865667,-0.1255897,-0.04525542,-0.07894462,-0.1360369
0.9907333,-0.1262836,-0.0397624,-0.07769468,-0.1296927
0.9949,-0.1269663,-0.03506179,-0.07612001,-0.1239338
0.9990667,-0.1276617,-0.02977837,-0.07505333,-0.1178221
1.003233,-0.1321893,-0.02497679,-0.07410522,-0.1119882
1.0074,-0.1314058,-0.0211034,-0.07290482,-0.1060429
1.011567,-0.1306465,-0.01686602,-0.07203447,-0.1004198
1.015733,-0.1335222,-0.01034168,-0.07043291,-0.0963835
1.0199,-0.1342731,-0.006702649,-0.06845461,-0.09075373
1.024067,-0.1317774,-0.003105537,-0.06798326,-0.08532713
1.028233,-0.1316555,0.000714694,-0.06594227,-0.08165783
1.0324,-0.1321597,0.002782735,-0.06527149,-0.07625521
1.036567,-0.1318666,0.006235183,-0.06352326,-0.07198949
1.040733,-0.1320074,0.009357516,-0.06180994,-0.06769562
1.0449,-0.1303622,0.01346081,-0.06044996,-0.06352491
1.048967,-0.1306038,0.01818875,-0.05994029,-0.0597635
1.053033,-0.1314367,0.0181094,-0.05773293,-0.05602271
1.0573,-0.1315697,0.02069792,-0.05640721,-0.05212973
1.061467,-0.1298803,0.02389324,-0.05512308,-0.04887329
1.065633,-0.1310649,0.02524941,-0.05351234,-0.04592448
1.0698,-0.1283053,0.02705826,-0.05231399,-0.04275079
1.073967,-0.1294212,0.02970019,-0.04951378,-0.04059796
1.078133,-0.1272109,0.0309692,-0.04812949,-0.03831907
1.0823,-0.1272524,0.03415365,-0.04794223,-0.03499047
1.086467,-0.1272889,0.03440827,-0.04623075,-0.03253888
1.090633,-0.1286302,0.03500308,-0.04499576,-0.02996376
1.0948,-0.1287488,0.03592291,-0.0429115,-0.02850835
1.098967,-0.1281573,0.03595646,-0.04251603,-0.02593073
1.103133,-0.1274816,0.03689852,-0.04195839,-0.02360196
1.1073,-0.1284301,0.03895573,-0.04119823,-0.02231138
1.111467,-0.1271816,0.03865901,-0.0397927,-0.02071852
1.115633,-0.1262194,0.03874365,-0.03924046,-0.01916848
1.1198,-0.1260523,0.03864994,-0.0368039,-0.01787907
1.123967,-0.1258123,0.03841465,-0.03556143,-0.01726024
1.128133,-0.1257374,0.03759751,-0.03584366,-0.01528724
1.1323,-0.1257657,0.03767124,-0.03427934,-0.01463996
1.136467,-0.1258327,0.0368469,-0.03514208,-0.01449557
1.140633,-0.1257546,0.03608639,-0.03448828,-0.01369275
1.1448,-0.127233,0.0346583,-0.03373023,-0.0128495
1.148967,-0.1272937,0.0341696,-0.03184391,-0.01349747
1.153133,-0.1273803,0.03240076,-0.03159095,-0.0122721
1.1573,-0.1279371,0.03094361,-0.03374942,-0.01113022
1.161467,-0.1281668,0.02940015,-0.03328128,-0.01092647
1.165633,-0.1307344,0.02892627,-0.03175128,-0.01098985
1.1698,-0.1294148,0.02589628,-0.03177459,-0.01156172
1.173967,-0.1295535,0.02366667,-0.02997472,-0.01340774
1.178133,-0.1308396,0.02040542,-0.02922583,-0.01426519
1.1822,-0.1321709,0.01995723,-0.03081452,-0.01284039
1.186267,-0.1313995,0.01646515,-0.03050628,-0.01361342
1.190533,-0.1308357,0.01186218,-0.03065674,-0.01677228
1.1947,-0.131374,0.009478096,-0.03032796,-0.0180897
1.198867,-0.1312542,0.006550443,-0.02997565,-0.01903676
1.203033,-0.1323785,0.002607288,-0.02952241,-0.02057215
1.2072,-0.1322111,-0.000709783,-0.02958583,-0.02271399
1.211367,-0.1334961,-0.005516042,-0.02910639,-0.02428865
1.215533,-0.131856,-0.009479023,-0.02864109,-0.02613358
1.2197,-0.1318306,-0.0132995,-0.02864328,-0.02836887
1.223867,-0.1303538,-0.01822397,-0.02802727,-0.03115093
1.228033,-0.129936,-0.02274865,-0.02701098,-0.0341938
1.2322,-0.1292264,-0.02810206,-0.02589507,-0.03722694
1.236367,-0.1267998,-0.03271853,-0.02458109,-0.04059553
1.240533,-0.1261723,-0.03794262,-0.02263689,-0.04488608
1.2447,-0.1242932,-0.04258872,-0.02142957,-0.04757239
1.248867,-0.1222996,-0.04652729,-0.01859225,-0.05183075
1.253033,-0.1210938,-0.05295199,-0.01671029,-0.05600389
1.2572,-0.1187336,-0.05825274,-0.01467503,-0.05991112
1.261367,-0.1166048,-0.06345201,-0.01261813,-0.06376281
1.265533,-0.1116736,-0.06783516,-0.009761888,-0.06892647
1.2697,-0.1085073,-0.07236229,-0.005982961,-0.07306409
1.273867,-0.1068418,-0.07837045,-0.003083071,-0.07865277
1.278033,-0.1013314,-0.08225904,0.000660435,-0.08389434
1.2822,-0.09726407,-0.08727912,0.005026646,-0.08830136
1.286367,-0.09371534,-0.09289994,0.00928257,-0.09392809
1.290533,-0.08898523,-0.09765604,0.0136419,-0.09923543
1.2947,-0.08609493,-0.1032357,0.01872136,-0.1051171
1.298767,-0.08004314,-0.1076819,0.02329309,-0.1109909
1.302833,-0.07432364,-0.1105002,0.02859766,-0.1166799
1.3071,-0.06839469,-0.1140111,0.03371773,-0.123018
1.311267,-0.0627543,-0.1175114,0.03830058,-0.1298917
1.315433,-0.05597754,-0.1198222,0.04430812,-0.1358478
1.3196,-0.04963994,-0.1229404,0.04920259,-0.1427501
1.323767,-0.0438426,-0.125155,0.05410904,-0.1497149
1.327933,-0.03702956,-0.1278613,0.05926785,-0.1568792
1.3321,-0.03020297,-0.1299224,0.06437643,-0.1642156
1.336267,-0.02255226,-0.1300776,0.06861564,-0.1713703
1.340433,-0.01555711,-0.1318164,0.07261529,-0.1787161
1.3446,-0.007712349,-0.1327864,0.07654541,-0.1855215
1.348767,0.000286627,-0.1311129,0.07886441,-0.1924508
1.352933,0.008472428,-0.1327088,0.08021586,-0.1996996
1.3571,0.01731963,-0.1322712,0.08235487,-0.2054785
1.361267,0.02576468,-0.1305918,0.08238408,-0.2105688
1.365433,0.03421227,-0.1287285,0.0813716,-0.2146961
1.3696,0.041847,-0.1250623,0.08037508,-0.2167145
1.373767,0.04967117,-0.1226076,0.07629604,-0.2185025
1.377933,0.05808821,-0.1194003,0.07363783,-0.2170912
1.3821,0.06450796,-0.1144609,0.07179806,-0.214466
1.386267,0.07119547,-0.1101027,0.06870665,-0.210612
1.390433,0.07864474,-0.1072005,0.06533022,-0.2058702
1.3946,0.08341102,-0.1003294,0.06211489,-0.2002677
1.398767,0.08876247,-0.09698306,0.05916819,-0.1936997
1.402933,0.0940889,-0.0926513,0.05583683,-0.1869329
1.4071,0.09825287,-0.08651614,0.05377165,-0.179064
1.411267,0.1030702,-0.08202774,0.05107231,-0.1710529
1.415333,0.1065958,-0.07748937,0.0497972,-0.1629064
1.4194,0.1102835,-0.0740119,0.04788265,-0.154687
1.423667,0.1142418,-0.06952395,0.04531209,-0.146218
1.427833,0.1155563,-0.06457983,0.04444382,-0.1377024
1.432,0.1187328,-0.06012136,0.04249822,-0.1295474
1.436167,0.1200844,-0.05360138,0.04208263,-0.1210758
1.440333,0.1221343,-0.05161716,0.04038568,-0.1129668
1.4445,0.1239156,-0.04724798,0.0392854,-0.1049523
1.448667,0.1242578,-0.04261559,0.0377952,-0.09739364
1.452833,0.1260244,-0.03887078,0.03744046,-0.08962028
1.457,0.1280093,-0.03481045,0.03667313,-0.08227668
1.461167,0.1288434,-0.03051471,0.0357904,-0.07497187
1.465333,0.1292108,-0.02496057,0.03393265,-0.06754503
1.4695,0.1305,-0.02187971,0.03344899,-0.06086092
1.473667,0.1302181,-0.0201196,0.03288383,-0.05417312
1.477833,0.1303536,-0.01818606,0.03202026,-0.04684728
1.482,0.1322179,-0.01460741,0.03069304,-0.03996207
1.486167,0.1329161,-0.009945905,0.02972439,-0.03393149
1.490333,0.1319522,-0.007568649,0.0290626,-0.02777363
1.4945,0.132243,-0.006181928,0.02900542,-0.02167039
1.498667,0.1317142,-0.005627669,0.02834258,-0.01575609
1.502833,0.1330624,-0.001711214,0.02866918,-0.01008704
1.507,0.1334266,0.001562845,0.02788654,-0.003635196
1.511167,0.1332596,0.001848342,0.02751473,0.000536835
1.515233,0.1325467,0.00595736,0.02768986,0.006620616
1.5193,0.1326925,0.007403726,0.02858842,0.01146639
1.523567,0.1327316,0.008824364,0.02840172,0.01676512
1.527733,0.1328151,0.009691563,0.0291875,0.02126411
1.5319,0.1334675,0.00964268,0.02911874,0.0255344
1.536067,0.1314646,0.01042281,0.02945636,0.03017817
1.540233,0.1318246,0.01176463,0.03036658,0.03422019
1.5444,0.1332777,0.01094008,0.0311512,0.03952546
1.548567,0.1331321,0.01141817,0.03278235,0.04190967
1.552733,0.1331627,0.01136641,0.03442662,0.04498887
1.5569,0.1331898,0.01129227,0.0353945,0.04891561
1.561067,0.1314583,0.01247928,0.03680485,0.05138098
1.565233,0.1315038,0.01153894,0.03803602,0.05359185
1.5694,0.1320539,0.01178077,0.03911409,0.0572558
1.573567,0.1323483,0.007288673,0.04145144,0.05767834
1.577733,0.1320993,0.01006262,0.04270624,0.05984496
1.5819,0.1314023,0.008282597,0.04511924,0.06071385
1.586067,0.1316141,0.003610993,0.04718707,0.06221641
1.590233,0.1322189,0.00636304,0.04869359,0.06367545
1.5944,0.1319466,0.005139573,0.05051105,0.06504453
1.598567,0.1328391,0.0031097,0.05294857,0.06560245
1.602733,0.1327803,0.001231544,0.05472222,0.06764924
1.6069,0.1317946,-0.000735042,0.05720301,0.06877631
1.611067,0.1317017,-0.002589297,0.05977328,0.06811911
1.615233,0.1316885,-0.005667168,0.06280296,0.07092619
1.6194,0.1319929,-0.007662409,0.06504129,0.07020443
1.623567,0.1322369,-0.01033126,0.06797254,0.07020377
1.627733,0.1314051,-0.01313277,0.07088263,0.06958209
1.6318,0.1313975,-0.01619774,0.07389343,0.06876116
1.635867,0.1317435,-0.02085465,0.0772285,0.06760061
1.640133,0.1303791,-0.02522022,0.08269471,0.06438124
1.644289,0.1295261,-0.02858104,0.08542842,0.06303597
1.648444,0.1278479,-0.02929792,0.08819044,0.06188579
1.6526,0.1268843,-0.03282593,0.09134445,0.05931747
1.656756,0.1261959,-0.0367213,0.09493972,0.05770366
1.660911,0.1249544,-0.04038213,0.09735986,0.05362056
1.665067,0.1233477,-0.04553494,0.1006104,0.05141028
1.669222,0.1209511,-0.05090028,0.1038748,0.04837873
1.673378,0.1198925,-0.05527319,0.1067187,0.04461172
1.677533,0.117708,-0.0593477,0.1100103,0.04136365
1.681689,0.1159517,-0.06163991,0.1129129,0.03661138
1.685844,0.1129744,-0.06647988,0.1161803,0.03274853
1.69,0.1098951,-0.07013745,0.119002,0.02810627
1.694156,0.107878,-0.07401451,0.1217098,0.02315915
1.698311,0.1041306,-0.07813692,0.1246357,0.0176515
1.702467,0.1011546,-0.08244496,0.1286474,0.01228234
1.706622,0.09787712,-0.08633034,0.1307196,0.005819188
1.710778,0.09443487,-0.08991398,0.1334329,-0.000738438
1.714933,0.09087188,-0.09353171,0.1367179,-0.007588258
1.7192,0.08608312,-0.09689848,0.1389184,-0.01525917
1.723367,0.08194057,-0.1007969,0.1410791,-0.02335754
1.727533,0.07749892,-0.1047645,0.1432727,-0.03200904
1.7317,0.07402021,-0.1103794,0.1447949,-0.04123695
1.735867,0.07046393,-0.1137396,0.1464912,-0.0508414
1.740033,0.06447693,-0.1142937,0.1475077,-0.06111082
1.7442,0.05971131,-0.1160987,0.14777,-0.07208922
1.748367,0.05563376,-0.1171842,0.1473887,-0.0834838
1.752533,0.05005544,-0.1215613,0.1462395,-0.09538828
1.7567,0.04699431,-0.1210931,0.1437557,-0.1076645
1.760867,0.04151735,-0.1255747,0.1409835,-0.1206142
1.765033,0.03877834,-0.1274984,0.136804,-0.1338506
1.7692,0.03481666,-0.1296103,0.1315217,-0.1468799
1.773367,0.03094103,-0.1285069,0.1250043,-0.1598608
1.777533,0.02732067,-0.1306276,0.1151732,-0.1729176
1.7817,0.02415961,-0.1317174,0.1060724,-0.1853703
1.785867,0.02049102,-0.1316502,0.09400765,-0.1967306
1.790033,0.01975363,-0.1323079,0.08157482,-0.2068901
1.7942,0.01746363,-0.1324461,0.06747204,-0.2158163
1.798367,0.01580052,-0.1336654,0.05214691,-0.2223597
1.802533,0.01435851,-0.1331774,0.03638753,-0.2274573
1.8067,0.00901772,-0.1326107,0.01964381,-0.2302617
1.810867,0.008601887,-0.1338276,0.002934597,-0.2316392
1.815033,0.007045514,-0.1330079,-0.0133793,-0.2296413
1.8192,0.005400284,-0.1344027,-0.03044283,-0.2259476
1.823367,0.004288664,-0.1332822,-0.04591626,-0.2200602
1.827533,0.001516049,-0.1328963,-0.06088245,-0.2126039
1.8317,-0.001417114,-0.1323178,-0.07403167,-0.2036949
1.835867,-0.005752865,-0.1334758,-0.08663459,-0.1936944
