0.3768664961 -9.3767879985 6.6415846696 -1.5957739970
0.4442908880 -9.3849123493 6.4186152142 -1.5535676502
0.5052388004 -9.4078593515 6.3053728145 -2.9155218703
0.5703983443 -9.4432227867 5.7206076368 -4.7896714887
0.6196509531 -9.5036527812 4.3692548718 -5.4113400490
0.6577834417 -9.5514495877 3.7647329632 -4.1451210572
0.6949456124 -9.5865552024 3.7648923345 -5.6081835315
0.7330812884 -9.6636132583 3.6470775045 -6.1174089280
0.7678871625 -9.7089033809 2.5982739656 -6.4662164225
0.7850467677 -9.7929375868 2.7514169686 -7.5678054187
0.8229155018 -9.8602594893 3.2300763033 -8.5568941228
0.8496482938 -9.9640754692 1.0084191175 -8.8935319092
0.8430838842 -10.0381301275 -0.2123696092 -9.2899086490
0.8454009016 -10.1498736422 0.2049460774 -11.6084484730
0.8471828057 -10.2702990970 0.1990534202 -11.8884732877
0.8493819700 -10.3876431079 0.0901862549 -12.3906859990
0.8489865308 -10.5181128169 -0.3267071148 -13.5587107552
0.8428478277 -10.6588173231 -1.3458804942 -14.1301107530
0.8220689209 -10.8007150320 -1.3743634807 -14.8652121501
0.8153605581 -10.9561215661 -0.7102608873 -16.4631324554
0.8078637032 -11.1299776811 -1.5508020171 -16.9469826999
0.7843445177 -11.2950612201 -2.2291940792 -17.0687793719
0.7632798216 -11.4713532686 -2.1784120907 -18.0590726658
0.7407762759 -11.6562426734 -2.1736575313 -18.8077291589
0.7198066710 -11.8475078517 -2.8407597644 -18.2168174755
0.6839610806 -12.0205790229 -3.6630901629 -17.9222582713
0.6465448677 -12.2059530172 -3.7808894200 -18.0792417378
0.6083432922 -12.3821638576 -4.2484166368 -17.7068424929
0.5615765350 -12.5600898670 -5.0868048982 -16.7743778616
0.5066071943 -12.7176514149 -6.2261535708 -14.5786952242
0.4370534636 -12.8516637715 -6.3453304326 -13.5500784660
0.3797005856 -12.9886529842 -7.0923499078 -12.6185609411
0.2952064654 -13.1040349903 -8.6719165023 -10.2982899974
0.2062622556 -13.1946187841 -9.1765728497 -7.6317008052
0.1116750084 -13.2566690064 -8.7710796741 -7.0762652940
0.0308406621 -13.3361440900 -9.2598889372 -5.4750695529
-0.0735227703 -13.3661703975 -9.7042077218 -3.0306140871
-0.1632434923 -13.3967563718 -9.5684919732 -2.4852378724
-0.2648926098 -13.4158751549 -9.5237314930 -1.4566348986
-0.3537181222 -13.4258890697 -9.4159367566 0.8483983001
-0.4532113449 -13.3989071889 -9.4827056950 2.4398221071
-0.5433722361 -13.3770926276 -9.2448671296 2.4125937460
-0.6381086875 -13.3506553140 -8.7110141874 2.6644826450
-0.7175925199 -13.3238029747 -8.4803600028 2.8747750250
-0.8077158876 -13.2931598135 -8.0022125346 3.4232759962
-0.8776367705 -13.2553374548 -6.7412291304 2.3629193755
-0.9425404702 -13.2459014260 -6.5806069512 2.6140349760
-1.0092489096 -13.2030567552 -5.8774936281 1.6900226946
-1.0600903427 -13.2121009721 -5.2477568818 1.1378053703
-1.1142040472 -13.1803006478 -4.4837264320 2.2503549547
-1.1497648714 -13.1670938730 -3.1329441283 -0.5014454443
-1.1768629298 -13.1903295567 -2.3832628307 -1.2419501434
-1.1974301280 -13.1919328759 -2.8837032149 0.1651489863
-1.2345369941 -13.1870265770 -1.6758166447 -0.8225864019
-1.2309464609 -13.2083846039 -0.0798256555 -1.0724239790
-1.2361335072 -13.2084750566 0.2921509009 -0.8022340523
-1.2251034429 -13.2244292850 1.1737916620 -1.8592787882
-1.2126576739 -13.2456606323 1.6527007448 -1.7811199104
-1.1920494280 -13.2600516832 2.3947247038 -2.1302677555
-1.1647631799 -13.2882659875 3.0557306394 -2.5007662187
-1.1309348152 -13.3100670075 3.8681259008 -2.2685538478
-1.0874006618 -13.3336370644 4.9521006743 -3.0886135378
-1.0318928017 -13.3718392783 5.6644249421 -3.7029460325
-0.9741121630 -13.4076959851 5.4338964125 -2.9405090535
-0.9232148734 -13.4306494594 6.8521691639 -3.8317531165
-0.8370687797 -13.4843310474 8.2243731911 -4.7222440123
-0.7587274096 -13.5250943396 7.8270095024 -3.4361633723
-0.6805285897 -13.5530543148 8.0493668759 -2.6454717780
-0.5977400721 -13.5780037752 8.4459679479 -1.6953305579
-0.5116092307 -13.5869609260 9.1379056320 -0.8261551993
-0.4149819595 -13.5945268792 9.1193046405 0.1454039526
-0.3292231379 -13.5840528469 9.0337066964 1.5332702826
-0.2343078255 -13.5638614735 9.3299257747 2.9397794102
-0.1426246224 -13.5252572587 8.9997484851 5.3487346417
-0.0543128558 -13.4568867807 8.9704639139 6.2716369411
0.0367846559 -13.3998245199 9.3273193004 6.9809686655
0.1322335302 -13.3172674074 8.7547276594 9.4808193755
0.2118792090 -13.2102081324 7.8799541214 11.5962549540
0.2898326126 -13.0853423083 6.9179405960 13.5791049054
0.3502380210 -12.9386260343 6.2536550508 15.6082905485
0.4149057136 -12.7731764973 5.8113965773 16.6430488459
0.4664659525 -12.6057650574 4.9779164891 17.3929396203
0.5144640434 -12.4253177049 4.6184658940 18.6316955151
0.5588352704 -12.2331311471 3.8305626060 19.0091467643
0.5910752955 -12.0451347696 2.9345682116 19.5441162141
0.6175266346 -11.8422488228 2.7731742732 19.6662163831
0.6465387810 -11.6518104420 2.6013652690 18.9841380770
0.6695539400 -11.4625660613 2.2668064656 18.5094694256
0.6918749103 -11.2816210535 2.2685716518 17.8302612668
0.7149253730 -11.1059608359 2.5182203623 16.9804910434
0.7422393175 -10.9420112326 2.0125905532 16.2189493020
0.7551771841 -10.7815818499 1.3791704172 15.3839686036
